
time,wx,wy,wz,ax,ay,az,
5.278,-0.02,0.09,0.02,0.22,0.05,0.34,
5.282,-0.02,0.09,0.02,0.23,0.02,0.38,
5.283,-0.01,0.10,0.02,0.23,0.02,0.38,
5.287,0.00,0.12,0.02,0.23,0.02,0.38,
5.287,0.00,0.12,0.02,0.21,0.02,0.37,
5.291,0.00,0.12,0.02,0.21,0.00,0.39,
5.291,0.01,0.12,0.02,0.21,0.00,0.39,
5.302,0.01,0.12,0.02,0.17,-0.02,0.41,
5.303,0.02,0.12,0.02,0.17,-0.02,0.41,
5.303,0.02,0.12,0.02,0.12,0.00,0.42,
5.303,0.03,0.11,0.03,0.12,0.00,0.42,
5.307,0.03,0.11,0.03,0.07,0.02,0.41,
5.308,0.04,0.09,0.03,0.07,0.02,0.41,
5.31,0.04,0.09,0.03,0.10,0.04,0.37,
5.311,0.05,0.08,0.04,0.10,0.04,0.37,
5.322,0.06,0.06,0.04,0.10,0.04,0.37,
5.322,0.06,0.06,0.04,0.10,0.03,0.31,
5.322,0.06,0.06,0.04,0.14,-0.00,0.27,
5.323,0.06,0.05,0.04,0.14,-0.00,0.27,
5.326,0.07,0.05,0.03,0.14,-0.00,0.27,
5.326,0.07,0.05,0.03,0.19,-0.04,0.25,
5.347,0.07,0.05,0.03,0.22,-0.06,0.24,
5.347,0.07,0.05,0.03,0.22,-0.06,0.24,
5.347,0.07,0.04,0.02,0.22,-0.06,0.24,
5.348,0.07,0.04,0.02,0.23,-0.08,0.23,
5.348,0.07,0.04,0.02,0.19,-0.08,0.22,
5.348,0.07,0.04,0.01,0.19,-0.08,0.22,
5.348,0.07,0.04,0.01,0.16,-0.07,0.17,
5.349,0.07,0.02,0.00,0.16,-0.07,0.17,
5.349,0.06,0.02,-0.00,0.16,-0.07,0.17,
5.349,0.06,0.02,-0.00,0.10,-0.04,0.12,
5.354,0.06,0.02,-0.00,0.04,-0.01,0.11,
5.355,0.06,0.01,-0.01,0.04,-0.01,0.11,
5.359,0.06,0.01,-0.01,0.02,0.01,0.07,
5.359,0.05,-0.00,-0.01,0.02,0.01,0.07,
5.364,0.04,-0.01,-0.01,0.02,0.01,0.07,
5.365,0.04,-0.01,-0.01,0.04,0.02,0.04,
5.368,0.04,-0.01,-0.01,0.09,0.04,0.02,
5.369,0.04,-0.01,-0.00,0.09,0.04,0.02,
5.374,0.03,-0.01,-0.00,0.09,0.04,0.02,
5.374,0.03,-0.01,-0.00,0.13,0.03,0.03,
5.379,0.02,-0.01,-0.01,0.13,0.03,0.03,
5.379,0.02,-0.01,-0.01,0.16,0.04,0.06,
5.384,0.01,-0.00,-0.01,0.16,0.04,0.06,
5.385,0.01,-0.00,-0.01,0.16,0.04,0.12,
5.389,0.01,-0.00,-0.01,0.14,0.07,0.18,
5.389,-0.00,-0.01,-0.02,0.14,0.07,0.18,
5.394,-0.01,-0.01,-0.02,0.14,0.07,0.18,
5.394,-0.01,-0.01,-0.02,0.13,0.09,0.27,
5.399,-0.02,-0.02,-0.03,0.13,0.09,0.27,
5.399,-0.02,-0.02,-0.03,0.11,0.08,0.32,
5.402,-0.02,-0.02,-0.03,0.12,0.10,0.36,
5.403,-0.02,-0.03,-0.03,0.12,0.10,0.36,
5.407,-0.02,-0.04,-0.03,0.12,0.10,0.36,
5.407,-0.02,-0.04,-0.03,0.10,0.09,0.36,
5.415,-0.02,-0.04,-0.03,0.11,0.07,0.35,
5.415,-0.01,-0.04,-0.03,0.11,0.07,0.35,
5.422,0.00,-0.03,-0.02,0.11,0.07,0.35,
5.423,0.00,-0.03,-0.02,0.11,0.05,0.36,
5.423,0.02,-0.01,-0.02,0.11,0.05,0.36,
5.424,0.02,-0.01,-0.02,0.08,0.03,0.37,
5.427,0.04,-0.00,-0.01,0.08,0.03,0.37,
5.427,0.04,-0.00,-0.01,0.04,0.01,0.37,
5.432,0.05,0.01,-0.00,0.04,0.01,0.37,
5.432,0.05,0.01,-0.00,-0.02,0.03,0.40,
5.437,0.07,0.02,0.01,-0.02,0.03,0.40,
5.437,0.07,0.02,0.01,-0.06,0.05,0.40,
5.441,0.09,0.03,0.02,-0.06,0.05,0.40,
5.441,0.09,0.03,0.02,-0.06,0.05,0.36,
5.446,0.11,0.03,0.03,-0.06,0.05,0.36,
5.447,0.11,0.03,0.03,-0.07,0.06,0.35,
5.451,0.13,0.04,0.04,-0.07,0.06,0.35,
5.452,0.13,0.04,0.04,-0.05,0.05,0.33,
5.456,0.14,0.04,0.05,-0.05,0.05,0.33,
5.456,0.14,0.04,0.05,-0.01,0.03,0.31,
5.46,0.15,0.05,0.05,-0.01,0.03,0.31,
5.461,0.15,0.05,0.05,0.05,0.03,0.28,
5.466,0.15,0.05,0.05,0.09,0.01,0.21,
5.467,0.15,0.05,0.05,0.09,0.01,0.21,
5.471,0.16,0.06,0.05,0.09,0.01,0.21,
5.471,0.16,0.06,0.05,0.15,0.02,0.16,
5.476,0.16,0.07,0.05,0.15,0.02,0.16,
5.477,0.16,0.07,0.05,0.17,0.05,0.09,
5.482,0.15,0.08,0.04,0.17,0.05,0.09,
5.483,0.15,0.08,0.04,0.19,0.06,0.08,
5.486,0.15,0.08,0.04,0.19,0.08,0.10,
5.486,0.15,0.09,0.04,0.19,0.08,0.10,
5.491,0.15,0.09,0.04,0.19,0.12,0.13,
5.491,0.15,0.10,0.03,0.19,0.12,0.13,
5.495,0.14,0.10,0.03,0.19,0.12,0.13,
5.495,0.14,0.10,0.03,0.16,0.11,0.12,
5.5,0.14,0.10,0.03,0.23,0.12,0.16,
5.501,0.13,0.11,0.02,0.23,0.12,0.16,
5.505,0.13,0.11,0.02,0.23,0.12,0.21,
5.506,0.13,0.12,0.02,0.23,0.12,0.21,
5.509,0.13,0.12,0.02,0.23,0.12,0.26,
5.51,0.13,0.13,0.02,0.23,0.12,0.26,
5.52,0.14,0.14,0.01,0.23,0.12,0.26,
5.521,0.14,0.14,0.01,0.22,0.10,0.31,
5.521,0.14,0.15,0.01,0.22,0.10,0.31,
5.521,0.14,0.15,0.01,0.20,0.09,0.34,
5.524,0.15,0.15,0.01,0.20,0.09,0.34,
5.524,0.15,0.15,0.01,0.16,0.07,0.39,
5.532,0.15,0.15,0.01,0.13,0.03,0.39,
5.532,0.16,0.15,0.01,0.13,0.03,0.39,
5.54,0.18,0.15,0.01,0.13,0.03,0.39,
5.541,0.18,0.15,0.01,0.11,0.06,0.44,
5.541,0.20,0.14,0.01,0.11,0.06,0.44,
5.541,0.20,0.14,0.01,0.09,0.05,0.45,
5.545,0.20,0.14,0.01,0.07,0.04,0.43,
5.545,0.22,0.14,0.01,0.07,0.04,0.43,
5.55,0.22,0.14,0.01,0.04,0.05,0.43,
5.55,0.24,0.15,0.01,0.04,0.05,0.43,
5.554,0.24,0.15,0.01,0.01,0.08,0.46,
5.555,0.26,0.17,0.01,0.01,0.08,0.46,
5.559,0.29,0.19,0.02,0.01,0.08,0.46,
5.559,0.29,0.19,0.02,0.01,0.09,0.42,
5.563,0.29,0.19,0.02,0.02,0.10,0.42,
5.563,0.31,0.21,0.02,0.02,0.10,0.42,
5.568,0.31,0.21,0.02,0.01,0.09,0.41,
5.568,0.34,0.23,0.02,0.01,0.09,0.41,
5.588,0.36,0.24,0.03,0.01,0.09,0.41,
5.589,0.36,0.24,0.03,-0.01,0.08,0.35,
5.589,0.36,0.24,0.03,-0.03,0.06,0.24,
5.589,0.38,0.24,0.04,-0.03,0.06,0.24,
5.59,0.38,0.24,0.04,0.00,0.05,0.15,
5.59,0.39,0.25,0.04,0.00,0.05,0.15,
5.59,0.41,0.25,0.04,0.00,0.05,0.15,
5.591,0.41,0.25,0.04,0.06,0.05,0.05,
5.592,0.41,0.25,0.04,0.13,0.06,-0.01,
5.592,0.42,0.26,0.04,0.13,0.06,-0.01,
5.597,0.42,0.28,0.03,0.13,0.06,-0.01,
5.598,0.42,0.28,0.03,0.17,0.04,0.02,
5.601,0.42,0.28,0.03,0.21,0.03,0.03,
5.602,0.43,0.29,0.01,0.21,0.03,0.03,
5.606,0.43,0.31,-0.01,0.21,0.03,0.03,
5.607,0.43,0.31,-0.01,0.26,0.04,0.08,
5.612,0.44,0.32,-0.03,0.26,0.04,0.08,
5.614,0.44,0.32,-0.03,0.27,0.04,0.21,
5.616,0.44,0.32,-0.03,0.26,0.05,0.29,
5.616,0.44,0.33,-0.05,0.26,0.05,0.29,
5.621,0.45,0.32,-0.06,0.26,0.05,0.29,
5.622,0.45,0.32,-0.06,0.25,0.03,0.30,
5.626,0.45,0.32,-0.07,0.25,0.03,0.30,
5.627,0.45,0.32,-0.07,0.24,0.05,0.26,
5.632,0.45,0.32,-0.07,0.30,-0.01,-0.00,
5.633,0.46,0.33,-0.08,0.30,-0.01,-0.00,
5.636,0.46,0.33,-0.08,0.25,0.03,0.05,
5.636,0.47,0.36,-0.08,0.25,0.03,0.05,
5.641,0.48,0.39,-0.08,0.25,0.03,0.05,
5.641,0.48,0.39,-0.08,0.25,0.01,0.03,
5.646,0.48,0.39,-0.08,0.17,0.04,0.15,
5.646,0.50,0.42,-0.07,0.17,0.04,0.15,
5.651,0.51,0.43,-0.06,0.17,0.04,0.15,
5.652,0.51,0.43,-0.06,0.05,0.04,0.13,
5.657,0.51,0.43,-0.06,0.07,-0.00,0.09,
5.658,0.52,0.44,-0.05,0.07,-0.00,0.09,
5.661,0.52,0.44,-0.04,0.07,-0.00,0.09,
5.661,0.52,0.44,-0.04,-0.03,0.07,0.24,
5.666,0.52,0.44,-0.04,0.09,-0.03,0.15,
5.667,0.52,0.43,-0.03,0.09,-0.03,0.15,
5.672,0.52,0.43,-0.03,0.01,0.04,0.34,
5.673,0.53,0.43,-0.02,0.01,0.04,0.34,
5.676,0.53,0.43,-0.02,-0.03,0.03,0.33,
5.676,0.53,0.41,-0.02,-0.03,0.03,0.33,
5.681,0.53,0.41,-0.02,-0.03,0.03,0.33,
5.681,0.53,0.41,-0.02,0.07,-0.07,0.14,
5.684,0.53,0.41,-0.02,0.03,-0.04,0.17,
5.685,0.53,0.42,-0.03,0.03,-0.04,0.17,
5.689,0.52,0.43,-0.03,0.03,-0.04,0.17,
5.689,0.52,0.43,-0.03,0.03,-0.03,0.08,
5.694,0.50,0.44,-0.04,0.03,-0.03,0.08,
5.694,0.50,0.44,-0.04,0.12,-0.15,-0.13,
5.699,0.48,0.45,-0.05,0.12,-0.15,-0.13,
5.699,0.48,0.45,-0.05,-0.02,-0.07,-0.06,
5.704,0.46,0.44,-0.05,-0.02,-0.07,-0.06,
5.704,0.46,0.44,-0.05,-0.06,-0.04,-0.11,
5.708,0.43,0.43,-0.04,-0.06,-0.04,-0.11,
5.708,0.43,0.43,-0.04,-0.07,-0.06,-0.25,
5.713,0.40,0.42,-0.04,-0.07,-0.06,-0.25,
5.713,0.40,0.42,-0.04,0.06,-0.20,-0.39,
5.718,0.37,0.42,-0.04,0.06,-0.20,-0.39,
5.718,0.37,0.42,-0.04,-0.03,-0.07,-0.27,
5.724,0.37,0.42,-0.04,-0.01,-0.05,-0.34,
5.724,0.33,0.42,-0.04,-0.01,-0.05,-0.34,
5.728,0.30,0.41,-0.04,-0.01,-0.05,-0.34,
5.728,0.30,0.41,-0.04,-0.01,-0.01,-0.43,
5.733,0.26,0.41,-0.03,-0.01,-0.01,-0.43,
5.734,0.26,0.41,-0.03,0.01,0.01,-0.41,
5.739,0.22,0.41,-0.03,0.01,0.01,-0.41,
5.74,0.22,0.41,-0.03,0.01,-0.02,-0.36,
5.742,0.19,0.41,-0.03,0.01,-0.02,-0.36,
5.743,0.19,0.41,-0.03,0.06,-0.05,-0.29,
5.752,0.17,0.40,-0.03,0.06,-0.05,-0.29,
5.752,0.17,0.40,-0.03,0.12,-0.07,-0.22,
5.753,0.15,0.38,-0.02,0.12,-0.07,-0.22,
5.753,0.15,0.38,-0.02,0.13,-0.09,-0.09,
5.757,0.13,0.36,-0.02,0.13,-0.09,-0.09,
5.758,0.13,0.36,-0.02,0.08,-0.09,0.06,
5.763,0.13,0.36,-0.02,0.02,-0.06,0.17,
5.764,0.12,0.33,-0.03,0.02,-0.06,0.17,
5.767,0.12,0.31,-0.02,0.02,-0.06,0.17,
5.767,0.12,0.31,-0.02,-0.05,-0.04,0.25,
5.771,0.13,0.30,-0.02,-0.05,-0.04,0.25,
5.772,0.13,0.30,-0.02,-0.14,0.02,0.28,
5.776,0.13,0.30,-0.02,-0.23,0.02,0.23,
5.777,0.14,0.31,-0.02,-0.23,0.02,0.23,
5.781,0.14,0.31,-0.02,-0.24,-0.01,0.08,
5.782,0.15,0.34,-0.02,-0.24,-0.01,0.08,
5.787,0.15,0.34,-0.02,-0.00,-0.12,-0.06,
5.787,0.16,0.38,-0.03,-0.00,-0.12,-0.06,
5.792,0.16,0.38,-0.03,0.20,-0.15,-0.05,
5.792,0.18,0.43,-0.04,0.20,-0.15,-0.05,
5.797,0.19,0.48,-0.05,0.20,-0.15,-0.05,
5.797,0.19,0.48,-0.05,0.26,-0.10,0.08,
5.801,0.19,0.48,-0.05,0.31,-0.08,0.14,
5.802,0.21,0.50,-0.06,0.31,-0.08,0.14,
5.806,0.21,0.50,-0.06,0.32,-0.07,0.11,
5.807,0.22,0.49,-0.06,0.32,-0.07,0.11,
5.812,0.22,0.48,-0.07,0.32,-0.07,0.11,
5.812,0.22,0.48,-0.07,0.29,-0.06,-0.03,
5.83,0.22,0.48,-0.07,0.22,-0.00,-0.13,
5.831,0.22,0.46,-0.07,0.22,-0.00,-0.13,
5.831,0.22,0.45,-0.07,0.22,-0.00,-0.13,
5.831,0.22,0.45,-0.07,0.14,0.09,-0.18,
5.832,0.22,0.45,-0.07,-0.00,0.22,-0.09,
5.832,0.21,0.43,-0.07,-0.00,0.22,-0.09,
5.832,0.21,0.43,-0.07,-0.18,0.36,0.03,
5.833,0.20,0.40,-0.06,-0.18,0.36,0.03,
5.835,0.20,0.40,-0.06,-0.20,0.42,0.09,
5.836,0.18,0.36,-0.05,-0.20,0.42,0.09,
5.839,0.18,0.36,-0.05,-0.16,0.43,0.09,
5.84,0.16,0.33,-0.04,-0.16,0.43,0.09,
5.845,0.15,0.30,-0.03,-0.16,0.43,0.09,
5.845,0.15,0.30,-0.03,-0.10,0.37,0.02,
5.849,0.13,0.30,-0.03,-0.10,0.37,0.02,
5.85,0.13,0.30,-0.03,-0.02,0.28,-0.06,
5.855,0.11,0.31,-0.03,-0.02,0.28,-0.06,
5.855,0.11,0.31,-0.03,0.08,0.18,-0.11,
5.86,0.11,0.31,-0.03,0.14,0.09,-0.10,
5.86,0.10,0.33,-0.03,0.14,0.09,-0.10,
5.866,0.10,0.33,-0.03,0.18,0.02,-0.13,
5.867,0.09,0.34,-0.03,0.18,0.02,-0.13,
5.868,0.08,0.36,-0.03,0.18,0.02,-0.13,
5.869,0.08,0.36,-0.03,0.22,-0.06,-0.19,
5.873,0.07,0.38,-0.03,0.22,-0.06,-0.19,
5.874,0.07,0.38,-0.03,0.22,-0.07,-0.22,
5.879,0.05,0.40,-0.03,0.22,-0.07,-0.22,
5.879,0.05,0.40,-0.03,0.21,-0.07,-0.26,
5.886,0.04,0.43,-0.03,0.21,-0.07,-0.26,
5.886,0.04,0.43,-0.03,0.15,-0.07,-0.21,
5.889,0.04,0.44,-0.03,0.15,-0.07,-0.21,
5.892,0.04,0.44,-0.03,0.08,-0.06,-0.17,
5.893,0.03,0.45,-0.03,0.08,-0.06,-0.17,
5.893,0.03,0.45,-0.03,-0.03,-0.02,-0.14,
5.898,0.01,0.45,-0.02,-0.03,-0.02,-0.14,
5.899,0.01,0.45,-0.02,0.01,-0.10,-0.15,
5.902,0.00,0.44,-0.02,0.01,-0.10,-0.15,
5.903,0.00,0.44,-0.02,0.34,-0.29,-0.15,
5.907,0.00,0.44,-0.02,0.13,-0.11,-0.03,
5.908,-0.00,0.44,-0.04,0.13,-0.11,-0.03,
5.913,-0.01,0.43,-0.04,0.13,-0.11,-0.03,
5.913,-0.01,0.43,-0.04,0.02,0.06,0.05,
5.917,-0.01,0.43,-0.04,-0.04,0.20,0.06,
5.917,-0.01,0.41,-0.04,-0.04,0.20,0.06,
5.922,-0.02,0.41,-0.04,-0.04,0.20,0.06,
5.922,-0.02,0.41,-0.04,0.04,0.17,0.04,
5.927,-0.02,0.41,-0.04,0.40,-0.06,0.12,
5.927,-0.02,0.41,-0.04,0.40,-0.06,0.12,
5.933,-0.02,0.42,-0.06,0.40,-0.06,0.12,
5.933,-0.02,0.42,-0.06,0.21,0.09,0.26,
5.938,-0.01,0.42,-0.07,0.21,0.09,0.26,
5.938,-0.01,0.42,-0.07,0.17,0.18,0.35,
5.942,-0.01,0.42,-0.07,0.16,0.22,0.41,
5.943,-0.00,0.41,-0.08,0.16,0.22,0.41,
5.948,0.01,0.40,-0.08,0.16,0.22,0.41,
5.949,0.01,0.40,-0.08,0.14,0.20,0.44,
5.953,0.02,0.39,-0.09,0.14,0.20,0.44,
5.954,0.02,0.39,-0.09,0.16,0.14,0.41,
5.957,0.04,0.40,-0.10,0.16,0.14,0.41,
5.957,0.04,0.40,-0.10,0.41,-0.12,0.38,
5.961,0.05,0.41,-0.11,0.41,-0.12,0.38,
5.961,0.05,0.41,-0.11,0.47,-0.22,0.38,
5.965,0.06,0.42,-0.14,0.47,-0.22,0.38,
5.966,0.06,0.42,-0.14,0.38,-0.23,0.41,
5.97,0.08,0.42,-0.16,0.38,-0.23,0.41,
5.97,0.08,0.42,-0.16,0.30,-0.24,0.51,
5.976,0.08,0.42,-0.16,0.08,-0.21,0.56,
5.977,0.09,0.39,-0.16,0.08,-0.21,0.56,
5.98,0.11,0.36,-0.16,0.08,-0.21,0.56,
5.981,0.11,0.36,-0.16,-0.07,-0.19,0.44,
5.985,0.13,0.35,-0.16,-0.07,-0.19,0.44,
5.986,0.13,0.35,-0.16,-0.07,-0.20,0.30,
5.99,0.15,0.34,-0.15,-0.07,-0.20,0.30,
5.99,0.15,0.34,-0.15,-0.00,-0.23,0.33,
5.995,0.15,0.34,-0.15,0.07,-0.18,0.59,
5.995,0.17,0.34,-0.15,0.07,-0.18,0.59,
6.0,0.17,0.34,-0.15,0.16,-0.13,0.75,
6.0,0.19,0.32,-0.14,0.16,-0.13,0.75,
6.005,0.22,0.31,-0.15,0.16,-0.13,0.75,
6.005,0.22,0.31,-0.15,0.46,-0.08,0.62,
6.009,0.22,0.31,-0.15,0.98,-0.05,0.42,
6.009,0.24,0.33,-0.15,0.98,-0.05,0.42,
6.015,0.24,0.33,-0.15,1.61,-0.02,0.56,
6.015,0.26,0.38,-0.18,1.61,-0.02,0.56,
6.019,0.28,0.43,-0.24,1.61,-0.02,0.56,
6.019,0.28,0.43,-0.24,2.25,-0.06,0.89,
6.024,0.28,0.43,-0.24,2.64,-0.03,1.05,
6.025,0.30,0.44,-0.32,2.64,-0.03,1.05,
6.031,0.32,0.42,-0.42,2.64,-0.03,1.05,
6.032,0.32,0.42,-0.42,2.91,-0.01,1.01,
6.034,0.33,0.40,-0.54,2.91,-0.01,1.01,
6.034,0.33,0.40,-0.54,2.89,0.00,0.86,
6.039,0.33,0.36,-0.67,2.89,0.00,0.86,
6.039,0.33,0.36,-0.67,2.59,0.01,0.73,
6.044,0.33,0.36,-0.67,2.14,-0.00,0.64,
6.045,0.33,0.31,-0.79,2.14,-0.00,0.64,
6.048,0.33,0.24,-0.90,2.14,-0.00,0.64,
6.049,0.33,0.24,-0.90,1.42,0.03,0.55,
6.054,0.33,0.24,-0.90,0.72,0.06,0.46,
6.054,0.33,0.16,-0.97,0.72,0.06,0.46,
6.08,0.33,0.06,-1.01,0.72,0.06,0.46,
6.08,0.33,0.06,-1.01,0.22,0.02,0.22,
6.081,0.33,0.06,-1.01,-0.15,-0.07,-0.17,
6.081,0.32,-0.03,-1.02,-0.15,-0.07,-0.17,
6.082,0.31,-0.07,-1.01,-0.15,-0.07,-0.17,
6.082,0.31,-0.07,-1.01,-1.71,-0.06,-4.56,
6.082,0.14,0.14,-0.93,-1.71,-0.06,-4.56,
6.083,0.14,0.14,-0.93,-5.56,1.65,-9.40,
6.083,-0.15,0.36,-0.69,-5.56,1.65,-9.40,
6.084,-0.15,0.36,-0.69,-6.60,2.02,-3.75,
6.084,-0.36,0.20,-0.41,-6.60,2.02,-3.75,
6.085,-0.36,0.20,-0.41,-4.50,1.00,-2.42,
6.089,-0.52,-0.02,-0.22,-4.50,1.00,-2.42,
6.09,-0.52,-0.02,-0.22,-1.89,-0.12,-2.35,
6.092,-0.52,-0.02,-0.22,-0.67,-0.77,-1.51,
6.093,-0.68,-0.21,-0.14,-0.67,-0.77,-1.51,
6.104,-0.79,-0.36,-0.12,-0.67,-0.77,-1.51,
6.105,-0.79,-0.36,-0.12,-0.48,-0.95,-1.43,
6.105,-0.87,-0.42,-0.12,-0.48,-0.95,-1.43,
6.106,-0.87,-0.42,-0.12,-0.50,-0.81,-1.00,
6.107,-0.92,-0.43,-0.13,-0.50,-0.81,-1.00,
6.107,-0.92,-0.43,-0.13,-0.36,-0.53,-0.24,
6.112,-0.91,-0.40,-0.14,-0.36,-0.53,-0.24,
6.112,-0.91,-0.40,-0.14,-0.10,-0.19,0.48,
6.12,-0.87,-0.33,-0.15,-0.10,-0.19,0.48,
6.121,-0.87,-0.33,-0.15,0.04,0.24,0.80,
6.121,-0.78,-0.22,-0.17,0.04,0.24,0.80,
6.121,-0.78,-0.22,-0.17,-0.02,0.66,0.93,
6.126,-0.68,-0.08,-0.18,-0.02,0.66,0.93,
6.127,-0.68,-0.08,-0.18,-0.19,1.05,1.05,
6.131,-0.56,0.04,-0.17,-0.19,1.05,1.05,
6.132,-0.56,0.04,-0.17,-0.44,1.37,1.06,
6.137,-0.56,0.04,-0.17,-0.40,1.44,0.99,
6.137,-0.43,0.12,-0.14,-0.40,1.44,0.99,
6.141,-0.32,0.17,-0.11,-0.40,1.44,0.99,
6.141,-0.32,0.17,-0.11,-0.03,1.08,0.65,
6.146,-0.24,0.16,-0.10,-0.03,1.08,0.65,
6.146,-0.24,0.16,-0.10,0.31,0.58,0.36,
6.151,-0.24,0.16,-0.10,0.36,0.26,0.09,
6.151,-0.19,0.10,-0.11,0.36,0.26,0.09,
6.155,-0.19,0.10,-0.11,0.39,-0.01,-0.20,
6.155,-0.17,0.02,-0.12,0.39,-0.01,-0.20,
6.16,-0.17,-0.08,-0.14,0.39,-0.01,-0.20,
6.16,-0.17,-0.08,-0.14,0.37,-0.17,-0.54,
6.167,-0.20,-0.18,-0.16,0.37,-0.17,-0.54,
6.167,-0.20,-0.18,-0.16,0.34,-0.31,-0.83,
